Z2,Heading,H1,needsInitialization,E1,RollGyr,EGyr3,TW,C2,A1,H2,T,W3a,H3,Z1,D2,Pitch,SmoothW2,C1,SmoothGroundSpeed,M1,EGyr1,TWa,EGyr2,Roll,GPSNACp,headingMag,EGyr0,SmoothW1,HeadingGPS,Ta,E0,GPSHorizontalAccuracy,BaroVerticalSpeed,Z3,E3,GroundSpeed,PitchGPS,slipSkid,turnRate,staticMode,EGPS3,A2,M2,C3,GPSFixQuality,W3,HeadingGyr,W2,GPSAltitudeMSL,BaroPressureAltitude,EGPS0,E2,B2,EGPS2,W2a,headingValid,B3,PitchGyr,M3,D1,A3,EGPS1,D3,B1,GPSVerticalAccuracy,W1,RollGPS,W1a,GPSTrueCourse,WValid,gLoad
-0.177721,0.276514,-0.146251,0.000000,0.130019,10.254776,0.705381,-6795364280.951345,0.048773,-0.141057,0.196365,-6795364280.871345,0.000000,-0.164699,-0.196773,0.636311,10.931282,0.000000,0.041263,0.000000,5553.224030,0.129909,-6795364280.951345,-0.004424,10.261491,8.000000,5.734303,0.696808,0.000000,0.000000,-6795364280.921345,0.696753,34.000000,6.704182,-0.950672,0.705415,0.000000,11.492442,-0.184810,-0.002159,1.000000,0.707085,-0.153813,3531.156311,-1.015683,1.000000,0.000000,0.282186,0.000000,86.942261,382.177032,0.694019,-0.004447,0.759148,-0.005572,0.000000,0.000000,0.679037,10.919845,-7328.524836,-1.326792,-0.982208,0.135418,0.508133,-1.525925,68.000000,0.000000,10.589412,0.000000,0.000000,0.000000,0.951186
-0.177948,0.276669,-0.142922,0.000000,0.130021,10.255449,0.705380,-6795364280.851345,0.048773,-0.141362,0.199391,-6795364280.821345,0.000000,-0.152402,-0.196068,0.636311,10.930904,0.000000,0.041263,0.000000,5583.322805,0.129915,-6795364280.951345,-0.004422,10.262149,8.000000,5.734983,0.696808,0.000000,0.000000,-6795364280.871345,0.696753,34.000000,6.704182,-0.951833,0.705415,0.000000,11.460359,-0.184811,-0.002159,1.000000,0.707086,-0.152552,3546.055705,-1.015683,1.000000,0.000000,0.282342,0.000000,86.942261,382.177032,0.694057,-0.004441,0.770592,-0.005374,0.000000,0.000000,0.653605,10.920115,-7306.250743,-1.326792,-0.984161,0.135224,0.508133,-1.533555,68.000000,0.000000,10.589392,0.000000,0.000000,0.000000,0.951301
-0.178037,0.277227,-0.142361,0.000000,0.130025,10.256214,0.705377,-6795364280.851345,0.048773,-0.141362,0.183892,-6795364280.771345,0.000000,-0.157836,-0.196035,0.636311,10.930879,0.000000,0.041263,0.000000,5575.798111,0.129921,-6795364280.851345,-0.004420,10.262842,8.000000,5.733900,0.696810,0.000000,360.000000,-6795364280.821345,0.696756,34.000000,6.572727,-0.952676,0.705411,0.000000,11.442592,-0.184802,-0.002159,1.000000,0.707087,-0.152776,3665.250854,-1.015683,1.000000,0.000000,0.282910,0.000000,86.942261,382.177032,0.694081,-0.004437,0.770592,-0.005282,0.000000,0.000000,0.667592,10.920451,-7328.524836,-1.326792,-0.984893,0.135099,0.508133,-1.510666,68.000000,0.000000,10.586574,0.000000,0.000000,0.000000,0.951474
-0.177850,0.276118,-0.147767,0.000000,0.130022,10.256316,0.705384,-6795364280.751345,0.048773,-0.141077,0.200146,-6795364280.721345,0.000000,-0.127049,-0.196187,0.636311,10.930385,0.000000,0.041263,0.000000,5508.075867,0.129919,-6795364280.851345,-0.004414,10.262799,8.000000,5.733577,0.696804,0.000000,0.000000,-6795364280.771345,0.696750,34.000000,6.572727,-0.952510,0.705418,0.000000,11.444896,-0.184774,-0.002159,1.000000,0.707087,-0.153040,3575.854492,-1.015683,1.000000,0.000000,0.281778,0.000000,86.942261,382.177032,0.694087,-0.004433,0.780765,-0.005341,0.000000,0.000000,0.620543,10.919900,-7335.949534,-1.326792,-0.984283,0.135070,0.508133,-1.538642,68.000000,0.000000,10.579420,0.000000,0.000000,0.000000,0.951571
-0.177579,0.274851,-0.163900,0.000000,0.130016,10.255431,0.705391,-6795364280.751345,0.048773,-0.140812,0.198543,-6795364280.671345,0.000000,-0.123096,-0.196430,0.636311,10.930370,0.000000,0.041263,0.000000,5575.798111,0.129911,-6795364280.751345,-0.004416,10.261804,8.000000,5.734155,0.696797,0.000000,0.000000,-6795364280.721345,0.696743,34.000000,5.327403,-0.951618,0.705426,0.000000,11.462739,-0.184741,-0.002159,1.000000,0.707085,-0.153386,3553.505402,-1.015683,1.000000,0.000000,0.280486,0.000000,86.942261,382.082123,0.694073,-0.004437,0.801111,-0.005490,0.000000,0.000000,0.629444,10.919520,-7283.976649,-1.326792,-0.983062,0.135139,0.508133,-1.529740,68.000000,0.000000,10.572991,0.000000,0.000000,0.000000,0.951537
-0.178012,0.275077,-0.163128,0.000000,0.130013,10.254759,0.705390,-6795364280.661345,0.048773,-0.141565,0.201245,-6795364280.621345,0.000000,-0.153525,-0.196625,0.636311,10.930264,0.000000,0.041263,0.000000,5477.977091,0.129904,-6795364280.751345,-0.004418,10.261513,8.000000,5.732958,0.696800,0.000000,359.999999,-6795364280.671345,0.696745,34.000000,5.327403,-0.951267,0.705424,0.000000,11.477998,-0.184788,-0.002159,1.000000,0.707086,-0.153569,3620.552673,-1.015683,1.000000,0.000000,0.280719,0.000000,88.910767,382.082123,0.694033,-0.004439,0.790938,-0.005471,0.000000,0.000000,0.673950,10.919102,-7439.895304,-1.326792,-0.982981,0.135343,0.508133,-1.536098,68.000000,0.000000,10.591390,0.000000,0.000000,0.000000,0.951495
-0.178364,0.274892,-0.145153,0.000000,0.130018,10.255290,0.705391,-6795364280.661345,0.048773,-0.141911,0.203667,-6795364280.571345,0.000000,-0.145733,-0.196454,0.636311,10.930136,0.000000,0.041263,0.000000,5485.501785,0.129907,-6795364280.661345,-0.004413,10.262508,8.000000,5.732525,0.696798,0.000000,360.000000,-6795364280.621345,0.696743,34.000000,5.058015,-0.950757,0.705425,0.000000,11.479295,-0.184873,-0.002159,1.000000,0.707087,-0.153264,3575.854492,-1.015683,1.000000,0.000000,0.280532,0.000000,88.910767,382.068115,0.694004,-0.004432,0.766778,-0.005333,0.000000,0.000000,0.648518,10.918946,-7306.250743,-1.326792,-0.982391,0.135494,0.508133,-1.537370,68.000000,0.000000,10.615114,0.000000,0.000000,0.000000,0.951399
-0.177159,0.275291,-0.148110,0.000000,0.130029,10.256247,0.705389,-6795364280.561345,0.048773,-0.139938,0.164010,-6795364280.521345,0.000000,-0.150271,-0.196781,0.636311,10.932028,0.000000,0.041263,0.000000,5568.273417,0.129923,-6795364280.661345,-0.004419,10.262452,8.000000,5.733879,0.696798,0.000000,0.000001,-6795364280.571345,0.696743,32.000000,5.058015,-0.951775,0.705423,0.000000,11.486402,-0.184728,-0.002159,1.000000,0.707084,-0.153732,3501.357524,-1.015683,1.000000,0.000000,0.280934,0.000000,88.910767,382.068115,0.694054,-0.004444,0.778222,-0.005683,0.000000,0.000000,0.661234,10.920729,-7306.250743,-1.326792,-0.984039,0.135236,0.508133,-1.480148,64.000000,0.000000,10.565394,0.000000,0.000000,0.000000,0.951481
-0.177453,0.276164,-0.139019,0.000000,0.130031,10.256740,0.705383,-6795364280.561345,0.048773,-0.140934,0.199634,-6795364280.471345,0.000000,-0.166531,-0.196354,0.636311,10.931782,0.000000,0.041263,0.000000,5553.224030,0.129926,-6795364280.561345,-0.004417,10.262939,8.000000,5.734883,0.696803,0.000000,0.000000,-6795364280.521345,0.696748,32.000000,4.667040,-0.951364,0.705418,0.000000,11.474388,-0.184712,-0.002159,1.000000,0.707085,-0.153020,3508.807220,-1.015683,1.000000,0.000000,0.281825,0.000000,88.910767,382.043304,0.694068,-0.004441,0.762963,-0.005608,0.000000,0.000000,0.679037,10.920723,-7350.798930,-1.326792,-0.983001,0.135165,0.508133,-1.548814,64.000000,0.000000,10.565604,0.000000,0.000000,0.000000,0.951451
-0.177664,0.277677,-0.148805,0.000000,0.130045,10.256865,0.705374,-6795364280.461345,0.048773,-0.141118,0.156814,-6795364280.421345,0.000000,-0.172199,-0.196683,0.636311,10.933778,0.000000,0.041263,0.000000,5628.470968,0.129938,-6795364280.561345,-0.004429,10.263272,8.000000,5.736082,0.696810,0.000000,360.000000,-6795364280.471345,0.696755,32.000000,4.667040,-0.951116,0.705408,0.000000,11.485516,-0.184719,-0.002159,1.000000,0.707085,-0.153691,3531.156311,-1.015683,1.000000,0.000000,0.283370,0.000000,88.910767,382.043304,0.694043,-0.004453,0.780765,-0.005612,0.000000,0.000000,0.684123,10.922533,-7291.401347,-1.326792,-0.982859,0.135296,0.508133,-1.472518,64.000000,0.000000,10.576123,0.000000,0.000000,0.000000,0.951407
-0.177518,0.279058,-0.125839,0.000000,0.130062,10.258327,0.705365,-6795364280.461345,0.048773,-0.140812,0.170794,-6795364280.371345,0.000000,-0.172666,-0.196699,0.636311,10.935147,0.000000,0.041263,0.000000,5508.075867,0.129954,-6795364280.461345,-0.004430,10.264657,8.000000,5.734632,0.696816,0.000000,360.000000,-6795364280.421345,0.696760,32.000000,4.943448,-0.951068,0.705400,0.000000,11.490079,-0.184693,-0.002159,1.000000,0.707084,-0.153569,3642.901764,-1.015683,1.000000,0.000000,0.284780,0.000000,88.910767,382.074585,0.694040,-0.004454,0.743889,-0.005655,0.000000,0.000000,0.679037,10.923837,-7395.347117,-1.326792,-0.982879,0.135309,0.508133,-1.510666,64.000000,0.000000,10.573691,0.000000,0.000000,0.000000,0.951371
-0.177349,0.278914,-0.134594,0.000000,0.130068,10.258984,0.705366,-6795364280.351345,0.048773,-0.140589,0.192081,-6795364280.321345,0.000000,-0.145994,-0.196989,0.636311,10.935850,0.000000,0.041263,0.000000,5598.372192,0.129962,-6795364280.461345,-0.004429,10.265044,8.000000,5.736225,0.696813,0.000000,0.000000,-6795364280.371345,0.696758,32.000000,4.943448,-0.951760,0.705401,0.000000,11.497764,-0.184634,-0.002159,1.000000,0.707083,-0.153935,3486.458130,-1.015683,1.000000,0.000000,0.284631,0.000000,88.910767,382.074585,0.694046,-0.004456,0.768049,-0.005781,0.000000,0.000000,0.640889,10.924396,-7276.551951,-1.326792,-0.983917,0.135277,0.508133,-1.533555,64.000000,0.000000,10.560833,0.000000,0.000000,0.000000,0.951440
-0.177545,0.279525,-0.129152,0.000000,0.130085,10.259789,0.705362,-6795364280.351345,0.048773,-0.140934,0.160354,-6795364280.271345,0.000000,-0.155559,-0.196835,0.636311,10.937835,0.000000,0.041263,0.000000,5620.946274,0.129980,-6795364280.351345,-0.004438,10.265851,8.000000,5.737566,0.696814,0.000000,0.000000,-6795364280.321345,0.696759,32.000000,4.846518,-0.952179,0.705397,0.000000,11.490288,-0.184610,-0.002159,1.000000,0.707084,-0.153569,3508.807220,-1.015683,1.000000,0.000000,0.285254,0.000000,88.910767,382.074585,0.694054,-0.004464,0.755333,-0.005730,0.000000,0.000000,0.667592,10.926575,-7373.073024,-1.326792,-0.984222,0.135238,0.508133,-1.480148,64.000000,0.000000,10.561756,0.000000,0.000000,0.000000,0.951532
-0.178304,0.279700,-0.139645,0.000000,0.130097,10.259990,0.705361,-6795364280.261345,0.048773,-0.142013,0.183179,-6795364280.221345,0.000000,-0.151135,-0.196795,0.636311,10.938760,0.000000,0.041263,0.000000,5583.322805,0.129987,-6795364280.351345,-0.004443,10.266808,8.000000,5.737134,0.696814,0.000000,360.000000,-6795364280.271345,0.696758,32.000000,4.846518,-0.951281,0.705396,0.000000,11.492486,-0.184718,-0.002159,1.000000,0.707085,-0.153651,3605.653280,-1.015683,1.000000,0.000000,0.285436,0.000000,88.910767,382.074585,0.694006,-0.004464,0.773136,-0.005508,0.000000,0.000000,0.656148,10.927476,-7425.045909,-1.326792,-0.982777,0.135481,0.508133,-1.525925,64.000000,0.000000,10.599796,0.000000,0.000000,0.000000,0.951468
-0.178656,0.278596,-0.150847,0.000000,0.130095,10.260141,0.705368,-6795364280.261345,0.048773,-0.142216,0.220135,-6795364280.171345,0.000000,-0.131917,-0.196289,0.636311,10.937754,0.000000,0.041263,0.000000,5485.501785,0.129983,-6795364280.261345,-0.004436,10.267568,8.000000,5.737574,0.696807,0.000000,0.000002,-6795364280.221345,0.696751,32.000000,3.203692,-0.950637,0.705403,0.000000,11.477585,-0.184843,-0.002159,1.000000,0.707087,-0.152959,3486.458130,-1.015683,1.000000,0.000000,0.284313,0.000000,88.910767,381.943024,0.693988,-0.004452,0.785852,-0.005227,0.000000,0.000000,0.629444,10.926754,-7417.621211,-1.326792,-0.982208,0.135577,0.508133,-1.567888,64.000000,0.000000,10.630460,0.000000,0.000000,0.000000,0.951357
-0.178535,0.280139,-0.140722,0.000000,0.130109,10.261915,0.705359,-6795364280.151345,0.048773,-0.141850,0.187216,-6795364280.121345,0.000000,-0.179413,-0.196922,0.636311,10.938295,0.000000,0.041263,0.000000,5477.977091,0.129995,-6795364280.261345,-0.004428,10.269332,8.000000,5.735392,0.696815,0.000000,0.000000,-6795364280.171345,0.696758,32.000000,3.203692,-0.951033,0.705393,0.000000,11.495350,-0.184907,-0.002159,1.000000,0.707087,-0.154057,3665.250854,-1.015683,1.000000,0.000000,0.285887,0.000000,88.254593,381.943024,0.693965,-0.004446,0.762963,-0.005329,0.000000,0.000000,0.707012,10.926944,-7350.798930,-1.326792,-0.983103,0.135692,0.508133,-1.508123,64.000000,0.000000,10.631695,0.000000,0.000000,0.000000,0.951342
-0.177930,0.280895,-0.152242,0.000000,0.130120,10.262956,0.705354,-6795364280.151345,0.048773,-0.141057,0.180348,-6795364280.071345,0.000000,-0.162762,-0.196876,0.636311,10.939458,0.000000,0.041263,0.000000,5530.649948,0.130008,-6795364280.151345,-0.004429,10.269933,8.000000,5.735414,0.696817,0.000000,0.000001,-6795364280.121345,0.696761,32.000000,2.861764,-0.950611,0.705389,0.000000,11.503103,-0.184897,-0.002159,1.000000,0.707085,-0.153752,3553.505402,-1.015683,1.000000,0.000000,0.286658,0.000000,88.254593,381.919281,0.693981,-0.004450,0.785852,-0.005507,0.000000,0.000000,0.663778,10.927972,-7306.250743,-1.326792,-0.982269,0.135611,0.508133,-1.510666,64.000000,0.000000,10.610635,0.000000,0.000000,0.000000,0.951251
-0.178062,0.281325,-0.147058,0.000000,0.130117,10.263756,0.705351,-6795364280.061345,0.048773,-0.141484,0.219055,-6795364280.021345,0.000000,-0.163407,-0.196395,0.636311,10.938327,0.000000,0.041263,0.000000,5598.372192,0.130008,-6795364280.151345,-0.004420,10.270639,8.000000,5.735711,0.696820,0.000000,360.000000,-6795364280.071345,0.696764,32.000000,2.861764,-0.950985,0.705386,0.000000,11.483137,-0.184919,-0.002159,1.000000,0.707086,-0.153040,3575.854492,-1.015683,1.000000,0.000000,0.287095,0.000000,88.254593,381.919281,0.694009,-0.004440,0.773136,-0.005407,0.000000,0.000000,0.668864,10.927225,-7350.798930,-1.326792,-0.982981,0.135467,0.508133,-1.569160,64.000000,0.000000,10.606846,0.000000,0.000000,0.000000,0.951240
-0.177689,0.279411,-0.136166,0.000000,0.130114,10.264554,0.705363,-6795364280.061345,0.048773,-0.140873,0.228988,-6795364279.971345,0.000000,-0.117602,-0.196792,0.636311,10.937302,0.000000,0.041263,0.000000,5620.946274,0.130005,-6795364280.061345,-0.004405,10.271053,8.000000,5.735561,0.696808,0.000000,0.000001,-6795364280.021345,0.696753,32.000000,2.805651,-0.951270,0.705398,0.000000,11.491222,-0.184875,-0.002159,1.000000,0.707085,-0.153813,3620.552673,-1.015683,1.000000,0.000000,0.285140,0.000000,88.254593,381.919281,0.694021,-0.004428,0.762963,-0.005571,0.000000,0.000000,0.602741,10.926012,-7373.073024,-1.326792,-0.983245,0.135404,0.508133,-1.564074,64.000000,0.000000,10.588359,0.000000,0.000000,0.000000,0.951255
-0.176929,0.278532,-0.112526,0.000000,0.130136,10.266343,0.705369,-6795364279.951345,0.048773,-0.139978,0.158099,-6795364279.921345,0.000000,-0.125023,-0.196761,0.636311,10.939811,0.000000,0.041263,0.000000,5568.273417,0.130031,-6795364280.061345,-0.004408,10.272183,8.000000,5.735384,0.696798,0.000000,0.000001,-6795364279.971345,0.696743,32.000000,2.805651,-0.950562,0.705403,0.000000,11.499173,-0.184763,-0.002159,1.000000,0.707083,-0.153651,3590.753886,-1.015683,1.000000,0.000000,0.284240,0.000000,88.254593,381.919281,0.694049,-0.004436,0.732444,-0.005813,0.000000,0.000000,0.635802,10.928409,-7350.798930,-1.326792,-0.982045,0.135264,0.508133,-1.459802,64.000000,0.000000,10.557196,0.000000,0.000000,0.000000,0.951156
-0.177178,0.276779,-0.118162,0.000000,0.130144,10.267018,0.705380,-6795364279.951345,0.048773,-0.140629,0.197035,-6795364279.871345,0.000000,-0.113925,-0.196898,0.636311,10.940558,0.000000,0.041263,0.000000,5620.946274,0.130039,-6795364279.951345,-0.004406,10.272785,8.000000,5.736491,0.696785,0.000000,0.000000,-6795364279.921345,0.696731,32.000000,3.004375,-0.951066,0.705414,0.000000,11.502631,-0.184712,-0.002159,1.000000,0.707083,-0.153813,3531.156311,-1.015683,1.000000,0.000000,0.282452,0.000000,88.254593,381.940857,0.694048,-0.004435,0.751518,-0.005852,0.000000,0.000000,0.614185,10.929101,-7350.798930,-1.326792,-0.983123,0.135266,0.508133,-1.545000,64.000000,0.000000,10.554187,0.000000,0.000000,0.000000,0.951168
-0.177077,0.276791,-0.165523,0.000000,0.130132,10.265587,0.705380,-6795364279.861345,0.048773,-0.140344,0.214950,-6795364279.821345,0.000000,-0.152360,-0.197103,0.636311,10.940177,0.000000,0.041263,0.000000,5703.717906,0.130028,-6795364279.951345,-0.004412,10.271184,8.000000,5.737755,0.696788,0.000000,0.000000,-6795364279.871345,0.696733,32.000000,3.004375,-0.951708,0.705414,0.000000,11.506859,-0.184627,-0.002159,1.000000,0.707082,-0.154017,3560.955098,-1.015683,1.000000,0.000000,0.282462,0.000000,88.254593,381.940857,0.694055,-0.004442,0.813827,-0.005940,0.000000,0.000000,0.676494,10.928625,-7350.798930,-1.326792,-0.983835,0.135232,0.508133,-1.556444,64.000000,0.000000,10.544302,0.000000,0.000000,0.000000,0.951250
-0.177218,0.276601,-0.159177,0.000000,0.130132,10.264265,0.705381,-6795364279.861345,0.048773,-0.140568,0.191770,-6795364279.771345,0.000000,-0.144094,-0.197842,0.636311,10.941508,0.000000,0.041263,0.000000,5462.927704,0.130025,-6795364279.861345,-0.004425,10.269857,8.000000,5.736923,0.696787,0.000000,0.000000,-6795364279.821345,0.696732,32.000000,2.209630,-0.952295,0.705415,0.000000,11.532615,-0.184565,-0.002159,1.000000,0.707080,-0.154973,3553.505402,-1.015683,1.000000,0.000000,0.282270,0.000000,88.254593,381.878296,0.694026,-0.004459,0.785852,-0.006109,0.000000,0.000000,0.648518,10.929458,-7194.880275,-1.326792,-0.984466,0.135378,0.508133,-1.514481,64.000000,0.000000,10.542630,0.000000,0.000000,0.000000,0.951379
-0.178118,0.275386,-0.111909,0.000000,0.130147,10.265102,0.705388,-6795364279.761345,0.048773,-0.141850,0.200730,-6795364279.721345,0.000000,-0.124817,-0.197461,0.636311,10.942437,0.000000,0.041263,0.000000,5508.075867,0.130036,-6795364279.861345,-0.004425,10.271460,8.000000,5.735674,0.696777,0.000000,0.000001,-6795364279.771345,0.696722,32.000000,2.209630,-0.951891,0.705422,0.000000,11.527097,-0.184649,-0.002159,1.000000,0.707083,-0.154139,3620.552673,-1.015683,1.000000,0.000000,0.281034,0.000000,88.254593,381.878296,0.693987,-0.004453,0.722271,-0.005833,0.000000,0.000000,0.620543,10.930520,-7321.100138,-1.326792,-0.983632,0.135582,0.508133,-1.536098,64.000000,0.000000,10.581837,0.000000,0.000000,0.000000,0.951413
-0.178414,0.274607,-0.118841,0.000000,0.130163,10.266439,0.705393,-6795364279.761345,0.048773,-0.141911,0.193057,-6795364279.671345,0.000000,-0.131869,-0.196895,0.636311,10.943240,0.000000,0.041263,0.000000,5530.649948,0.130052,-6795364279.761345,-0.004424,10.273321,8.000000,5.735371,0.696769,0.000000,0.000002,-6795364279.721345,0.696714,32.000000,2.166304,-0.951397,0.705427,0.000000,11.506401,-0.184738,-0.002159,1.000000,0.707085,-0.153508,3575.854492,-1.015683,1.000000,0.000000,0.280241,0.000000,88.254593,381.878296,0.693979,-0.004446,0.751518,-0.005535,0.000000,0.000000,0.640889,10.931763,-7350.798930,-1.326792,-0.983062,0.135624,0.508133,-1.522111,64.000000,0.000000,10.609415,0.000000,0.000000,0.000000,0.951390
-0.178637,0.273725,-0.135764,0.000000,0.130176,10.267431,0.705398,-6795364279.661345,0.048773,-0.142053,0.182967,-6795364279.621345,0.000000,-0.127605,-0.196586,0.636311,10.944055,0.000000,0.041263,0.000000,5553.224030,0.130066,-6795364279.761345,-0.004425,10.274524,8.000000,5.735123,0.696761,0.000000,0.000002,-6795364279.671345,0.696706,32.000000,2.166304,-0.952148,0.705433,0.000000,11.481610,-0.184814,-0.002159,1.000000,0.707087,-0.153244,3590.753886,-1.015683,1.000000,0.000000,0.279340,0.000000,89.566933,381.878296,0.693994,-0.004442,0.773136,-0.005310,0.000000,0.000000,0.633259,10.933101,-7469.594096,-1.326792,-0.984364,0.135544,0.508133,-1.510666,64.000000,0.000000,10.621037,0.000000,0.000000,0.000000,0.951498
-0.177993,0.273351,-0.153234,0.000000,0.130170,10.267855,0.705401,-6795364279.661345,0.048773,-0.141057,0.213976,-6795364279.571345,0.000000,-0.143169,-0.196436,0.636311,10.943036,0.000000,0.041263,0.000000,5575.798111,0.130064,-6795364279.661345,-0.004416,10.274543,8.000000,5.736199,0.696759,0.000000,360.000000,-6795364279.621345,0.696705,32.000000,2.123828,-0.951760,0.705435,0.000000,11.472238,-0.184796,-0.002159,1.000000,0.707086,-0.153203,3508.807220,-1.015683,1.000000,0.000000,0.278956,0.000000,89.566933,381.878296,0.694029,-0.004436,0.789666,-0.005375,0.000000,0.000000,0.656148,10.932251,-7373.073024,-1.326792,-0.983428,0.135367,0.508133,-1.560259,64.000000,0.000000,10.601254,0.000000,0.000000,0.000000,0.951508
-0.177644,0.273117,-0.166366,0.000000,0.130161,10.267243,0.705402,-6795364279.551345,0.048773,-0.140792,0.210010,-6795364279.521345,0.000000,-0.145136,-0.197093,0.636311,10.942609,0.000000,0.041263,0.000000,5523.125254,0.130055,-6795364279.661345,-0.004415,10.273466,8.000000,5.736611,0.696760,0.000000,0.000002,-6795364279.571345,0.696705,32.000000,2.123828,-0.952261,0.705436,0.000000,11.492097,-0.184740,-0.002159,1.000000,0.707084,-0.154180,3516.256917,-1.015683,1.000000,0.000000,0.278716,0.000000,89.566933,381.878296,0.694033,-0.004439,0.801111,-0.005645,0.000000,0.000000,0.653605,10.931410,-7350.798930,-1.326792,-0.984364,0.135343,0.508133,-1.541185,64.000000,0.000000,10.577303,0.000000,0.000000,0.000000,0.951605
-0.178018,0.275105,-0.161449,0.000000,0.130168,10.266841,0.705390,-6795364279.551345,0.048773,-0.141545,0.175213,-6795364279.471345,0.000000,-0.184027,-0.197286,0.636311,10.943919,0.000000,0.041263,0.000000,5620.946274,0.130058,-6795364279.551345,-0.004425,10.273358,8.000000,5.737906,0.696771,0.000000,359.999999,-6795364279.521345,0.696716,32.000000,2.703838,-0.951452,0.705424,0.000000,11.511615,-0.184785,-0.002159,1.000000,0.707084,-0.154241,3508.807220,-1.015683,1.000000,0.000000,0.280748,0.000000,89.566933,381.931152,0.693994,-0.004450,0.785852,-0.005678,0.000000,0.000000,0.709555,10.932349,-7350.798930,-1.326792,-0.983001,0.135547,0.508133,-1.495407,64.000000,0.000000,10.591519,0.000000,0.000000,0.000000,0.951555
-0.177710,0.277285,-0.133002,0.000000,0.130179,10.268200,0.705376,-6795364279.451345,0.048773,-0.140914,0.186408,-6795364279.421345,0.000000,-0.190734,-0.197150,0.636311,10.944606,0.000000,0.041263,0.000000,5538.174642,0.130070,-6795364279.551345,-0.004424,10.274507,8.000000,5.738310,0.696783,0.000000,360.000000,-6795364279.471345,0.696728,32.000000,2.703838,-0.951559,0.705411,0.000000,11.511692,-0.184755,-0.002159,1.000000,0.707084,-0.153935,3516.256917,-1.015683,1.000000,0.000000,0.282970,0.000000,89.566933,381.931152,0.694004,-0.004450,0.747703,-0.005734,0.000000,0.000000,0.699383,10.933047,-7454.744700,-1.326792,-0.983469,0.135492,0.508133,-1.525925,64.000000,0.000000,10.582429,0.000000,0.000000,0.000000,0.951560
-0.178037,0.276508,-0.153773,0.000000,0.130179,10.267747,0.705381,-6795364279.451345,0.048773,-0.141545,0.205420,-6795364279.371345,0.000000,-0.134895,-0.197133,0.636311,10.944883,0.000000,0.041263,0.000000,5485.501785,0.130069,-6795364279.451345,-0.004427,10.274328,8.000000,5.738309,0.696778,0.000000,360.000000,-6795364279.421345,0.696723,32.000000,2.079915,-0.951208,0.705416,0.000000,11.513349,-0.184800,-0.002159,1.000000,0.707084,-0.153996,3508.807220,-1.015683,1.000000,0.000000,0.282179,0.000000,89.566933,381.882629,0.693987,-0.004452,0.793481,-0.005663,0.000000,0.000000,0.618000,10.933297,-7395.347117,-1.326792,-0.982940,0.135583,0.508133,-1.545000,64.000000,0.000000,10.595665,0.000000,0.000000,0.000000,0.951510
-0.177915,0.276963,-0.145953,0.000000,0.130183,10.268195,0.705378,-6795364279.351345,0.048773,-0.141240,0.205014,-6795364279.321345,0.000000,-0.159596,-0.197019,0.636311,10.944935,0.000000,0.041263,0.000000,5568.273417,0.130072,-6795364279.451345,-0.004425,10.274800,8.000000,5.737839,0.696780,0.000000,360.000000,-6795364279.371345,0.696725,32.000000,2.079915,-0.950865,0.705413,0.000000,11.512204,-0.184814,-0.002159,1.000000,0.707084,-0.153854,3590.753886,-1.015683,1.000000,0.000000,0.282643,0.000000,89.566933,381.882629,0.693986,-0.004450,0.770592,-0.005646,0.000000,0.000000,0.676494,10.933374,-7291.401347,-1.326792,-0.982574,0.135585,0.508133,-1.538642,64.000000,0.000000,10.597280,0.000000,0.000000,0.000000,0.951430
-0.177784,0.276366,-0.131471,0.000000,0.130192,10.269188,0.705382,-6795364279.351345,0.048773,-0.141118,0.197227,-6795364279.271345,0.000000,-0.136953,-0.196945,0.636311,10.945553,0.000000,0.041263,0.000000,5643.520355,0.130082,-6795364279.351345,-0.004423,10.275729,8.000000,5.737920,0.696775,0.000000,360.000000,-6795364279.321345,0.696719,32.000000,2.039132,-0.950515,0.705416,0.000000,11.511887,-0.184820,-0.002159,1.000000,0.707084,-0.153813,3598.203583,-1.015683,1.000000,0.000000,0.282034,0.000000,89.566933,381.882629,0.693989,-0.004447,0.755333,-0.005657,0.000000,0.000000,0.633259,10.934011,-7217.154368,-1.326792,-0.982208,0.135570,0.508133,-1.525925,64.000000,0.000000,10.595102,0.000000,0.000000,0.000000,0.951324
-0.178131,0.275695,-0.148717,0.000000,0.130196,10.269239,0.705386,-6795364279.261345,0.048773,-0.141606,0.192896,-6795364279.221345,0.000000,-0.134394,-0.196814,0.636311,10.946091,0.000000,0.041263,0.000000,5583.322805,0.130088,-6795364279.351345,-0.004427,10.275873,8.000000,5.737244,0.696770,0.000000,0.000000,-6795364279.271345,0.696714,32.000000,2.039132,-0.951661,0.705421,0.000000,11.496959,-0.184848,-0.002159,1.000000,0.707085,-0.153569,3620.552673,-1.015683,1.000000,0.000000,0.281349,0.000000,89.566933,381.882629,0.694001,-0.004449,0.785852,-0.005536,0.000000,0.000000,0.640889,10.934865,-7410.196513,-1.326792,-0.984039,0.135509,0.508133,-1.523382,64.000000,0.000000,10.599866,0.000000,0.000000,0.000000,0.951407
